"id","name","name_unac","state"
"3514007","Dobrada","Dobrada","SP"
"3514106","Dois Córregos","Dois Corregos","SP"
"3514205","Dolcinópolis","Dolcinopolis","SP"
"3514304","Dourado","Dourado","SP"
"3514403","Dracena","Dracena","SP"
"3514502","Duartina","Duartina","SP"
"3514601","Dumont","Dumont","SP"
"3514700","Echaporã","Echapora","SP"
"3514809","Eldorado","Eldorado","SP"
"3514908","Elias Fausto","Elias Fausto","SP"
"3514924","Elisiário","Elisiario","SP"
"3514957","Embaúba","Embauba","SP"
"3515004","Embu das Artes","Embu das Artes","SP"
"3515103","Embu-Guaçu","Embu-Guacu","SP"
"3515129","Emilianópolis","Emilianopolis","SP"
"3515152","Engenheiro Coelho","Engenheiro Coelho","SP"
"3515186","Espírito Santo do Pinhal","Espirito Santo do Pinhal","SP"
"3515194","Espírito Santo do Turvo","Espirito Santo do Turvo","SP"
"3515202","Estrela d'Oeste","Estrela d'Oeste","SP"
"3515301","Estrela do Norte","Estrela do Norte","SP"
"3515350","Euclides da Cunha Paulista","Euclides da Cunha Paulista","SP"
"3515400","Fartura","Fartura","SP"
"3515509","Fernandópolis","Fernandopolis","SP"
"3515608","Fernando Prestes","Fernando Prestes","SP"
"3515657","Fernão","Fernao","SP"
"3515707","Ferraz de Vasconcelos","Ferraz de Vasconcelos","SP"
"3515806","Flora Rica","Flora Rica","SP"
"3515905","Floreal","Floreal","SP"
"3516002","Flórida Paulista","Florida Paulista","SP"
"3516101","Florínea","Florinea","SP"
"3516200","Franca","Franca","SP"
"3516309","Francisco Morato","Francisco Morato","SP"
"3516408","Franco da Rocha","Franco da Rocha","SP"
"3516507","Gabriel Monteiro","Gabriel Monteiro","SP"
"3516606","Gália","Galia","SP"
"3516705","Garça","Garca","SP"
"3516804","Gastão Vidigal","Gastao Vidigal","SP"
"3516853","Gavião Peixoto","Gaviao Peixoto","SP"
"3516903","General Salgado","General Salgado","SP"
"3517000","Getulina","Getulina","SP"
"3517109","Glicério","Glicerio","SP"
"3517208","Guaiçara","Guaicara","SP"
"3517307","Guaimbê","Guaimbe","SP"
"3517406","Guaíra","Guaira","SP"
"3517505","Guapiaçu","Guapiacu","SP"
"3517604","Guapiara","Guapiara","SP"
"3517703","Guará","Guara","SP"
"3517802","Guaraçaí","Guaracai","SP"
"3517901","Guaraci","Guaraci","SP"
"3518008","Guarani d'Oeste","Guarani d'Oeste","SP"
"3518107","Guarantã","Guaranta","SP"
"3518206","Guararapes","Guararapes","SP"
"3518305","Guararema","Guararema","SP"
"3518404","Guaratinguetá","Guaratingueta","SP"
"3518503","Guareí","Guarei","SP"
"3518602","Guariba","Guariba","SP"
"3518701","Guarujá","Guaruja","SP"
"3518800","Guarulhos","Guarulhos","SP"
"3518859","Guatapará","Guatapara","SP"
"3518909","Guzolândia","Guzolandia","SP"
"3519006","Herculândia","Herculandia","SP"
"3519055","Holambra","Holambra","SP"
"3519071","Hortolândia","Hortolandia","SP"
"3519105","Iacanga","Iacanga","SP"
"3519204","Iacri","Iacri","SP"
"3519253","Iaras","Iaras","SP"
"3519303","Ibaté","Ibate","SP"
"3519402","Ibirá","Ibira","SP"
"3519501","Ibirarema","Ibirarema","SP"
"3519600","Ibitinga","Ibitinga","SP"
"3519709","Ibiúna","Ibiuna","SP"
"3519808","Icém","Icem","SP"
"3519907","Iepê","Iepe","SP"
"3520004","Igaraçu do Tietê","Igaracu do Tiete","SP"
"3520103","Igarapava","Igarapava","SP"
"3520202","Igaratá","Igarata","SP"
"3520301","Iguape","Iguape","SP"
"3520400","Ilhabela","Ilhabela","SP"
"3520426","Ilha Comprida","Ilha Comprida","SP"
"3520442","Ilha Solteira","Ilha Solteira","SP"
"3520509","Indaiatuba","Indaiatuba","SP"
"3520608","Indiana","Indiana","SP"
"3520707","Indiaporã","Indiapora","SP"
"3520806","Inúbia Paulista","Inubia Paulista","SP"
"3520905","Ipaussu","Ipaussu","SP"
"3521002","Iperó","Ipero","SP"
"3521101","Ipeúna","Ipeuna","SP"
"3521150","Ipiguá","Ipigua","SP"
"3521200","Iporanga","Iporanga","SP"
"3521309","Ipuã","Ipua","SP"
"3521408","Iracemápolis","Iracemapolis","SP"
"3521507","Irapuã","Irapua","SP"
"3521606","Irapuru","Irapuru","SP"
"3521705","Itaberá","Itabera","SP"
"3521804","Itaí","Itai","SP"
"3521903","Itajobi","Itajobi","SP"
"3522000","Itaju","Itaju","SP"
"3522109","Itanhaém","Itanhaem","SP"
"3522158","Itaoca","Itaoca","SP"
"3522208","Itapecerica da Serra","Itapecerica da Serra","SP"
"3522307","Itapetininga","Itapetininga","SP"
"3522406","Itapeva","Itapeva","SP"
"3522505","Itapevi","Itapevi","SP"
"3522604","Itapira","Itapira","SP"
"3522653","Itapirapuã Paulista","Itapirapua Paulista","SP"
"3522703","Itápolis","Itapolis","SP"
"3522802","Itaporanga","Itaporanga","SP"
"3522901","Itapuí","Itapui","SP"
"3523008","Itapura","Itapura","SP"
"3523107","Itaquaquecetuba","Itaquaquecetuba","SP"
"3523206","Itararé","Itarare","SP"
"3523305","Itariri","Itariri","SP"
"3523404","Itatiba","Itatiba","SP"
"3523503","Itatinga","Itatinga","SP"
"3523602","Itirapina","Itirapina","SP"
"3523701","Itirapuã","Itirapua","SP"
"3523800","Itobi","Itobi","SP"
"3523909","Itu","Itu","SP"
"3524006","Itupeva","Itupeva","SP"
"3524105","Ituverava","Ituverava","SP"
"3524204","Jaborandi","Jaborandi","SP"
"3524303","Jaboticabal","Jaboticabal","SP"
"3524402","Jacareí","Jacarei","SP"
"3524501","Jaci","Jaci","SP"
"3524600","Jacupiranga","Jacupiranga","SP"
"3524709","Jaguariúna","Jaguariuna","SP"
"3524808","Jales","Jales","SP"
"3524907","Jambeiro","Jambeiro","SP"
"3525003","Jandira","Jandira","SP"
"3525102","Jardinópolis","Jardinopolis","SP"
"3525201","Jarinu","Jarinu","SP"
"3525300","Jaú","Jau","SP"
"3525409","Jeriquara","Jeriquara","SP"
"3525508","Joanópolis","Joanopolis","SP"
"3525607","João Ramalho","Joao Ramalho","SP"
"3525706","José Bonifácio","Jose Bonifacio","SP"
"3525805","Júlio Mesquita","Julio Mesquita","SP"
"3525854","Jumirim","Jumirim","SP"
"3525904","Jundiaí","Jundiai","SP"
"3526001","Junqueirópolis","Junqueiropolis","SP"
"3526100","Juquiá","Juquia","SP"
"3526209","Juquitiba","Juquitiba","SP"
"3526308","Lagoinha","Lagoinha","SP"
"3526407","Laranjal Paulista","Laranjal Paulista","SP"
"3526506","Lavínia","Lavinia","SP"
"3526605","Lavrinhas","Lavrinhas","SP"
"3526704","Leme","Leme","SP"
"3526803","Lençóis Paulista","Lencois Paulista","SP"
"3526902","Limeira","Limeira","SP"
"3527009","Lindóia","Lindoia","SP"
"3527108","Lins","Lins","SP"
"3527207","Lorena","Lorena","SP"
"3527256","Lourdes","Lourdes","SP"
"3527306","Louveira","Louveira","SP"
"3527405","Lucélia","Lucelia","SP"
"3527504","Lucianópolis","Lucianopolis","SP"
"3527603","Luís Antônio","Luis Antonio","SP"
"3527702","Luiziânia","Luiziania","SP"
"3527801","Lupércio","Lupercio","SP"
"3527900","Lutécia","Lutecia","SP"
"3528007","Macatuba","Macatuba","SP"
"3528106","Macaubal","Macaubal","SP"
"3528205","Macedônia","Macedonia","SP"
"3528304","Magda","Magda","SP"
"3528403","Mairinque","Mairinque","SP"
"3528502","Mairiporã","Mairipora","SP"
"3528601","Manduri","Manduri","SP"
"3528700","Marabá Paulista","Maraba Paulista","SP"
"3528809","Maracaí","Maracai","SP"
"3528858","Marapoama","Marapoama","SP"
"3528908","Mariápolis","Mariapolis","SP"
"3529005","Marília","Marilia","SP"
"3529104","Marinópolis","Marinopolis","SP"
"3529203","Martinópolis","Martinopolis","SP"
"3529302","Matão","Matao","SP"
"3529401","Mauá","Maua","SP"
"3529500","Mendonça","Mendonca","SP"
"3529609","Meridiano","Meridiano","SP"
"3529658","Mesópolis","Mesopolis","SP"
"3529708","Miguelópolis","Miguelopolis","SP"
"3529807","Mineiros do Tietê","Mineiros do Tiete","SP"
"3529906","Miracatu","Miracatu","SP"
"3530003","Mira Estrela","Mira Estrela","SP"
"3530102","Mirandópolis","Mirandopolis","SP"
"3530201","Mirante do Paranapanema","Mirante do Paranapanema","SP"
"3530300","Mirassol","Mirassol","SP"
"3530409","Mirassolândia","Mirassolandia","SP"
"3530508","Mococa","Mococa","SP"
"3530607","Mogi das Cruzes","Mogi das Cruzes","SP"
"3530706","Mogi Guaçu","Mogi Guacu","SP"
"3530805","Mogi Mirim","Mogi Mirim","SP"
"3530904","Mombuca","Mombuca","SP"
"3531001","Monções","Moncoes","SP"
"3531100","Mongaguá","Mongagua","SP"
"3531209","Monte Alegre do Sul","Monte Alegre do Sul","SP"
"3531308","Monte Alto","Monte Alto","SP"
"3531407","Monte Aprazível","Monte Aprazivel","SP"
"3531506","Monte Azul Paulista","Monte Azul Paulista","SP"
"3531605","Monte Castelo","Monte Castelo","SP"
"3531704","Monteiro Lobato","Monteiro Lobato","SP"
"3531803","Monte Mor","Monte Mor","SP"
"3531902","Morro Agudo","Morro Agudo","SP"
"3532009","Morungaba","Morungaba","SP"
"3532058","Motuca","Motuca","SP"
"3532108","Murutinga do Sul","Murutinga do Sul","SP"
"3532157","Nantes","Nantes","SP"
"3532207","Narandiba","Narandiba","SP"
"3532306","Natividade da Serra","Natividade da Serra","SP"
"3532405","Nazaré Paulista","Nazare Paulista","SP"
"3532504","Neves Paulista","Neves Paulista","SP"
"3532603","Nhandeara","Nhandeara","SP"
"3532702","Nipoã","Nipoa","SP"
"3532801","Nova Aliança","Nova Alianca","SP"
"3532827","Nova Campina","Nova Campina","SP"
"3532843","Nova Canaã Paulista","Nova Canaa Paulista","SP"
"3532868","Nova Castilho","Nova Castilho","SP"
"3532900","Nova Europa","Nova Europa","SP"
"3533007","Nova Granada","Nova Granada","SP"
"3533106","Nova Guataporanga","Nova Guataporanga","SP"
"3533205","Nova Independência","Nova Independencia","SP"
"3533254","Novais","Novais","SP"
"3533304","Nova Luzitânia","Nova Luzitania","SP"
"3533403","Nova Odessa","Nova Odessa","SP"
"3533502","Novo Horizonte","Novo Horizonte","SP"
"3533601","Nuporanga","Nuporanga","SP"
"3533700","Ocauçu","Ocaucu","SP"
"3533809","Óleo","Oleo","SP"
"3533908","Olímpia","Olimpia","SP"
"3534005","Onda Verde","Onda Verde","SP"
"3534104","Oriente","Oriente","SP"
"3534203","Orindiúva","Orindiuva","SP"
"3534302","Orlândia","Orlandia","SP"
"3534401","Osasco","Osasco","SP"
"3534500","Oscar Bressane","Oscar Bressane","SP"
"3534609","Osvaldo Cruz","Osvaldo Cruz","SP"
"3534708","Ourinhos","Ourinhos","SP"
"3534757","Ouroeste","Ouroeste","SP"
"3534807","Ouro Verde","Ouro Verde","SP"
"3534906","Pacaembu","Pacaembu","SP"
"3535002","Palestina","Palestina","SP"
"3535101","Palmares Paulista","Palmares Paulista","SP"
"3535200","Palmeira d'Oeste","Palmeira d'Oeste","SP"
"3535309","Palmital","Palmital","SP"
"3535408","Panorama","Panorama","SP"
"3535507","Paraguaçu Paulista","Paraguacu Paulista","SP"
"3535606","Paraibuna","Paraibuna","SP"
"3535705","Paraíso","Paraiso","SP"
"3535804","Paranapanema","Paranapanema","SP"
"3535903","Paranapuã","Paranapua","SP"
"3536000","Parapuã","Parapua","SP"
"3536109","Pardinho","Pardinho","SP"
"3536208","Pariquera-Açu","Pariquera-Acu","SP"
"3536257","Parisi","Parisi","SP"
"3536307","Patrocínio Paulista","Patrocinio Paulista","SP"
"3536406","Paulicéia","Pauliceia","SP"
"3536505","Paulínia","Paulinia","SP"
"3536570","Paulistânia","Paulistania","SP"
"3536604","Paulo de Faria","Paulo de Faria","SP"
"3536703","Pederneiras","Pederneiras","SP"
"3536802","Pedra Bela","Pedra Bela","SP"
"3536901","Pedranópolis","Pedranopolis","SP"
"3537008","Pedregulho","Pedregulho","SP"
"3537107","Pedreira","Pedreira","SP"
"3537156","Pedrinhas Paulista","Pedrinhas Paulista","SP"
"3537206","Pedro de Toledo","Pedro de Toledo","SP"
"3537305","Penápolis","Penapolis","SP"
"3537404","Pereira Barreto","Pereira Barreto","SP"
"3537503","Pereiras","Pereiras","SP"
"3537602","Peruíbe","Peruibe","SP"
"3537701","Piacatu","Piacatu","SP"
"3537800","Piedade","Piedade","SP"
"3537909","Pilar do Sul","Pilar do Sul","SP"
"3538006","Pindamonhangaba","Pindamonhangaba","SP"
"3538105","Pindorama","Pindorama","SP"
"3538204","Pinhalzinho","Pinhalzinho","SP"
"3538303","Piquerobi","Piquerobi","SP"
"3538501","Piquete","Piquete","SP"
"3538600","Piracaia","Piracaia","SP"
"3538709","Piracicaba","Piracicaba","SP"
"3538808","Piraju","Piraju","SP"
"3538907","Pirajuí","Pirajui","SP"
"3539004","Pirangi","Pirangi","SP"
"3539103","Pirapora do Bom Jesus","Pirapora do Bom Jesus","SP"
"3539202","Pirapozinho","Pirapozinho","SP"
"3539301","Pirassununga","Pirassununga","SP"
"3539400","Piratininga","Piratininga","SP"
"3539509","Pitangueiras","Pitangueiras","SP"
"3539608","Planalto","Planalto","SP"
"3539707","Platina","Platina","SP"
"3539806","Poá","Poa","SP"
"3539905","Poloni","Poloni","SP"
"3540002","Pompéia","Pompeia","SP"
"3540101","Pongaí","Pongai","SP"
"3540200","Pontal","Pontal","SP"
"3540259","Pontalinda","Pontalinda","SP"
"3540309","Pontes Gestal","Pontes Gestal","SP"
"3540408","Populina","Populina","SP"
"3540507","Porangaba","Porangaba","SP"
"3540606","Porto Feliz","Porto Feliz","SP"
"3540705","Porto Ferreira","Porto Ferreira","SP"
"3540754","Potim","Potim","SP"
"3540804","Potirendaba","Potirendaba","SP"
"3540853","Pracinha","Pracinha","SP"
"3540903","Pradópolis","Pradopolis","SP"
"3541000","Praia Grande","Praia Grande","SP"
"3541059","Pratânia","Pratania","SP"
"3541109","Presidente Alves","Presidente Alves","SP"
"3541208","Presidente Bernardes","Presidente Bernardes","SP"
"3541307","Presidente Epitácio","Presidente Epitacio","SP"
"3541406","Presidente Prudente","Presidente Prudente","SP"
"3541505","Presidente Venceslau","Presidente Venceslau","SP"
"3541604","Promissão","Promissao","SP"
"3541653","Quadra","Quadra","SP"
"3541703","Quatá","Quata","SP"
"3541802","Queiroz","Queiroz","SP"
"3541901","Queluz","Queluz","SP"
"3542008","Quintana","Quintana","SP"
"3542107","Rafard","Rafard","SP"
"3542206","Rancharia","Rancharia","SP"
"3542305","Redenção da Serra","Redencao da Serra","SP"
"3542404","Regente Feijó","Regente Feijo","SP"
"3542503","Reginópolis","Reginopolis","SP"
"3542602","Registro","Registro","SP"
"3542701","Restinga","Restinga","SP"
"3542800","Ribeira","Ribeira","SP"
"3542909","Ribeirão Bonito","Ribeirao Bonito","SP"
"3543006","Ribeirão Branco","Ribeirao Branco","SP"
"3543105","Ribeirão Corrente","Ribeirao Corrente","SP"
"3543204","Ribeirão do Sul","Ribeirao do Sul","SP"
"3543238","Ribeirão dos Índios","Ribeirao dos Indios","SP"
"3543253","Ribeirão Grande","Ribeirao Grande","SP"
"3543303","Ribeirão Pires","Ribeirao Pires","SP"
"3543402","Ribeirão Preto","Ribeirao Preto","SP"
"3543501","Riversul","Riversul","SP"
"3543600","Rifaina","Rifaina","SP"
"3543709","Rincão","Rincao","SP"
"3543808","Rinópolis","Rinopolis","SP"
"3543907","Rio Claro","Rio Claro","SP"
"3544004","Rio das Pedras","Rio das Pedras","SP"
"3544103","Rio Grande da Serra","Rio Grande da Serra","SP"
"3544202","Riolândia","Riolandia","SP"
"3544251","Rosana","Rosana","SP"
"3544301","Roseira","Roseira","SP"
"3544400","Rubiácea","Rubiacea","SP"
"3544509","Rubinéia","Rubineia","SP"
"3544608","Sabino","Sabino","SP"
"3544707","Sagres","Sagres","SP"
"3544806","Sales","Sales","SP"
"3544905","Sales Oliveira","Sales Oliveira","SP"
"3545001","Salesópolis","Salesopolis","SP"
"3545100","Salmourão","Salmourao","SP"
"3545159","Saltinho","Saltinho","SP"
"3545209","Salto","Salto","SP"
"3545308","Salto de Pirapora","Salto de Pirapora","SP"
"3545407","Salto Grande","Salto Grande","SP"
"3545506","Sandovalina","Sandovalina","SP"
"3545605","Santa Adélia","Santa Adelia","SP"
"3545704","Santa Albertina","Santa Albertina","SP"
"3545803","Santa Bárbara d'Oeste","Santa Barbara d'Oeste","SP"
"3546009","Santa Branca","Santa Branca","SP"
"3546108","Santa Clara d'Oeste","Santa Clara d'Oeste","SP"
"3546207","Santa Cruz da Conceição","Santa Cruz da Conceicao","SP"
"3546256","Santa Cruz da Esperança","Santa Cruz da Esperanca","SP"
"3546306","Santa Cruz das Palmeiras","Santa Cruz das Palmeiras","SP"
"3546405","Santa Cruz do Rio Pardo","Santa Cruz do Rio Pardo","SP"
"3546504","Santa Ernestina","Santa Ernestina","SP"
"3546603","Santa Fé do Sul","Santa Fe do Sul","SP"
"3546702","Santa Gertrudes","Santa Gertrudes","SP"
"3546801","Santa Isabel","Santa Isabel","SP"
"3546900","Santa Lúcia","Santa Lucia","SP"
"3547007","Santa Maria da Serra","Santa Maria da Serra","SP"
"3547106","Santa Mercedes","Santa Mercedes","SP"
"3547205","Santana da Ponte Pensa","Santana da Ponte Pensa","SP"
"3547304","Santana de Parnaíba","Santana de Parnaiba","SP"
"3547403","Santa Rita d'Oeste","Santa Rita d'Oeste","SP"
"3547502","Santa Rita do Passa Quatro","Santa Rita do Passa Quatro","SP"
"3547601","Santa Rosa de Viterbo","Santa Rosa de Viterbo","SP"
"3547650","Santa Salete","Santa Salete","SP"
"3547700","Santo Anastácio","Santo Anastacio","SP"
"3547809","Santo André","Santo Andre","SP"
"3547908","Santo Antônio da Alegria","Santo Antonio da Alegria","SP"
"3548005","Santo Antônio de Posse","Santo Antonio de Posse","SP"
"3548054","Santo Antônio do Aracanguá","Santo Antonio do Aracangua","SP"
"3548104","Santo Antônio do Jardim","Santo Antonio do Jardim","SP"
"3548203","Santo Antônio do Pinhal","Santo Antonio do Pinhal","SP"
"3548302","Santo Expedito","Santo Expedito","SP"
"3548401","Santópolis do Aguapeí","Santopolis do Aguapei","SP"
"3548500","Santos","Santos","SP"
"3548609","São Bento do Sapucaí","Sao Bento do Sapucai","SP"
"3548708","São Bernardo do Campo","Sao Bernardo do Campo","SP"
"3548807","São Caetano do Sul","Sao Caetano do Sul","SP"
"3548906","São Carlos","Sao Carlos","SP"
"3549003","São Francisco","Sao Francisco","SP"
"3549102","São João da Boa Vista","Sao Joao da Boa Vista","SP"
"3549201","São João das Duas Pontes","Sao Joao das Duas Pontes","SP"
"3549250","São João de Iracema","Sao Joao de Iracema","SP"
"3549300","São João do Pau d'Alho","Sao Joao do Pau d'Alho","SP"
"3549409","São Joaquim da Barra","Sao Joaquim da Barra","SP"
"3549508","São José da Bela Vista","Sao Jose da Bela Vista","SP"
"3549607","São José do Barreiro","Sao Jose do Barreiro","SP"
"3549706","São José do Rio Pardo","Sao Jose do Rio Pardo","SP"
"3549805","São José do Rio Preto","Sao Jose do Rio Preto","SP"
"3549904","São José dos Campos","Sao Jose dos Campos","SP"
"3549953","São Lourenço da Serra","Sao Lourenco da Serra","SP"
"3550001","São Luiz do Paraitinga","Sao Luiz do Paraitinga","SP"
"3550100","São Manuel","Sao Manuel","SP"
"3550209","São Miguel Arcanjo","Sao Miguel Arcanjo","SP"
"3550308","São Paulo","Sao Paulo","SP"
"3550407","São Pedro","Sao Pedro","SP"
"3550506","São Pedro do Turvo","Sao Pedro do Turvo","SP"
"3550605","São Roque","Sao Roque","SP"
"3550704","São Sebastião","Sao Sebastiao","SP"
"3550803","São Sebastião da Grama","Sao Sebastiao da Grama","SP"
"3550902","São Simão","Sao Simao","SP"
"3551009","São Vicente","Sao Vicente","SP"
"3551108","Sarapuí","Sarapui","SP"
"3551207","Sarutaiá","Sarutaia","SP"
"3551306","Sebastianópolis do Sul","Sebastianopolis do Sul","SP"
"3551405","Serra Azul","Serra Azul","SP"
"3551504","Serrana","Serrana","SP"
"3551603","Serra Negra","Serra Negra","SP"
"3551702","Sertãozinho","Sertaozinho","SP"
"3551801","Sete Barras","Sete Barras","SP"
"3551900","Severínia","Severinia","SP"
"3552007","Silveiras","Silveiras","SP"
"3552106","Socorro","Socorro","SP"
"3552205","Sorocaba","Sorocaba","SP"
"3552304","Sud Mennucci","Sud Mennucci","SP"
"3552403","Sumaré","Sumare","SP"
"3552502","Suzano","Suzano","SP"
"3552551","Suzanápolis","Suzanapolis","SP"
"3552601","Tabapuã","Tabapua","SP"
"3552700","Tabatinga","Tabatinga","SP"
"3552809","Taboão da Serra","Taboao da Serra","SP"
"3552908","Taciba","Taciba","SP"
"3553005","Taguaí","Taguai","SP"
"3553104","Taiaçu","Taiacu","SP"
"3553203","Taiúva","Taiuva","SP"
"3553302","Tambaú","Tambau","SP"
"3553401","Tanabi","Tanabi","SP"
"3553500","Tapiraí","Tapirai","SP"
"3553609","Tapiratiba","Tapiratiba","SP"
"3553658","Taquaral","Taquaral","SP"
"3553708","Taquaritinga","Taquaritinga","SP"
"3553807","Taquarituba","Taquarituba","SP"
"3553856","Taquarivaí","Taquarivai","SP"
"3553906","Tarabai","Tarabai","SP"
"3553955","Tarumã","Taruma","SP"
"3554003","Tatuí","Tatui","SP"
"3554102","Taubaté","Taubate","SP"
"3554201","Tejupá","Tejupa","SP"
"3554300","Teodoro Sampaio","Teodoro Sampaio","SP"
"3554409","Terra Roxa","Terra Roxa","SP"
"3554508","Tietê","Tiete","SP"
"3554607","Timburi","Timburi","SP"
"3554656","Torre de Pedra","Torre de Pedra","SP"
"3554706","Torrinha","Torrinha","SP"
